Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Location
ELEC,Central Parking - 222 E 65th St- Station 2,222  E 65th St,,New York,NY,10065,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.764616,-73.962278,10/28/2018,72916,2018-10-28 09:36:58 UTC,,,,,"(40.7646162, -73.9622783)"
ELEC,Central Parking - 115 E 87th St- Station 2,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.787599,-73.972115,10/28/2018,72919,2018-10-28 09:36:58 UTC,,,,,"(40.787599, -73.972115)"
ELEC,GMC - Laureate Garage #1,2148  Broadway,,New York,NY,10023,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.781310,-73.980834,10/28/2018,72922,2018-10-28 09:36:58 UTC,,,,,"(40.7813096, -73.9808336)"
ELEC,GMC - 8 E 83RD ST-STATION 2,8  E 83rd St,,New York,NY,10028,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.779029,-73.960905,10/28/2018,72927,2018-10-28 09:36:58 UTC,,,,,"(40.7790291, -73.9609047)"
ELEC,Whole Foods Market Third and 3rd Station 2,214  3rd St,,Brooklyn,NY,11215,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.675242,-73.988631,10/28/2018,72939,2018-10-28 09:36:58 UTC,,,,,"(40.67524162, -73.9886306)"
ELEC,GMC - 8 E 83RD ST-STATION 1,8  E 83rd St,,New York,NY,10028,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.779029,-73.960905,10/28/2018,72949,2018-10-28 09:36:58 UTC,,,,,"(40.7790291, -73.9609047)"
ELEC,CENTRAL PARKING - STATION 2,345  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.768946,-73.984150,10/28/2018,72950,2018-10-28 09:36:58 UTC,,,,,"(40.768946, -73.98415)"
ELEC,Whole Foods Market Third and 3rd Station 1,214  3rd St,,Brooklyn,NY,11215,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.675186,-73.988531,10/28/2018,72964,2018-10-28 09:36:58 UTC,,,,,"(40.6751862, -73.9885306)"
ELEC,Central Parking - 154 E 53rd St- Station 1,154  E 53rd St,,New York,NY,10022,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.757909,-73.970655,10/28/2018,72965,2018-10-28 09:36:58 UTC,,,,,"(40.7579085854, -73.9706551534)"
ELEC,Central Parking - 146 W 57th St - Station 1,146  W 57th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.764609,-73.979512,10/28/2018,72968,2018-10-28 09:36:58 UTC,,,,,"(40.764609, -73.979512)"
ELEC,GE WS - Price Chopper #159 Bethlehem Unit 1,1395  New Scotland Rd,,Slingerlands,NY,12159,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,42.638663,-73.857186,10/28/2018,72970,2018-10-28 09:36:58 UTC,,,,,"(42.638663, -73.857186)"
ELEC,Imperial Garage - 300 W 55th St- Station 2,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.765153,-73.984122,10/28/2018,72982,2018-10-28 09:36:58 UTC,,,,,"(40.765153, -73.984122)"
ELEC,GE WS - Market Bistro #138 Loudon Unit 2,Rt 9 & Cobbee Rd,,Latham,NY,12110,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,42.752997,-73.757776,10/28/2018,72999,2018-10-28 09:36:58 UTC,,,,,"(42.752997, -73.757776)"
ELEC,Imperial Garage - 300 W 55th St- Station 1,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.765153,-73.984347,10/28/2018,73020,2018-10-28 09:36:58 UTC,,,,,"(40.765153, -73.9843473056)"
ELEC,GMC Parking - Travelers Garage,200  Cabrini Blvd,,New York,NY,10033,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.734314,-74.001953,10/28/2018,73025,2018-10-28 09:36:58 UTC,,,,,"(40.7343139648, -74.001953125)"
ELEC,Coliseum Park Apts - Central Parking - Station 1,345  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.768946,-73.984120,10/28/2018,73030,2018-10-28 09:36:58 UTC,,,,,"(40.768946, -73.98412)"
ELEC,GMC - Laureate Garage #2,2148  Broadway,,New York,NY,10023,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.781310,-73.980884,10/28/2018,73032,2018-10-28 09:36:58 UTC,,,,,"(40.7813096, -73.9808836)"
ELEC,Central Parking - 115 E 87th St -  Station 1,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.787599,-73.972015,10/28/2018,73040,2018-10-28 09:36:58 UTC,,,,,"(40.787599, -73.972015)"
ELEC,GE WS - Market Bistro #138 Loudon Unit 1 S,Rt 9 & Cobbee Rd,,Latham,NY,12110,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,42.753012,-73.757770,10/28/2018,73048,2018-10-28 09:36:58 UTC,,,,,"(42.753012, -73.75777)"
ELEC,GE WattStation,214  3rd St,,Brooklyn,NY,11215,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.675331,-73.988563,10/28/2018,73056,2018-10-28 09:36:58 UTC,,,,,"(40.6753309, -73.9885628)"
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 1,200  Central Park S,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.766719,-73.979583,10/28/2018,73059,2018-10-28 09:36:58 UTC,,,,,"(40.7667193, -73.9795827)"
ELEC,Imperial Garage - 340 East 34th St - Station 2,342  E 34th St,,New York,NY,10016,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,40.744011,-73.974116,10/28/2018,73118,2018-10-28 09:36:58 UTC,,,,,"(40.7440113, -73.9741155)"
ELEC,GE WS - Price Chopper #159 Bethlehem Unit 2,1395  New Scotland Rd,,Slingerlands,NY,12159,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,42.638640,-73.857265,10/28/2018,73121,2018-10-28 09:36:58 UTC,,,,,"(42.63864, -73.857265)"
ELEC,TRANSITION,48 Walnut St,MARGARETVILLE; -,Margaretville,NY,12455,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.148730,-74.649075,10/28/2018,73202,2018-10-28 09:03:02 UTC,,,,,"(42.1487305, -74.6490751)"
ELEC,TRANSITION,39 Elm St,DELHI; In the back of the parking lot,Delhi,NY,13753,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.273618,-74.917881,10/28/2018,73247,2018-10-28 09:03:02 UTC,,,,,"(42.2736179, -74.9178812)"
ELEC,TRANSITION,11 Cornell Ave,HOBART; Behind the community hall,Hobart,NY,13788,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.372190,-74.667225,10/28/2018,73257,2018-10-28 09:03:02 UTC,,,,,"(42.3721895, -74.6672251)"
ELEC,Tuthilltown Spirits Distillery,14 Gristmill Ln,,Gardiner,NY,12525,,845-255-1527,E,,Public - Call ahead,Store business hours,,,1,,,,,J1772,200-9,41.687197,-74.175388,04/06/2017,73715,2018-09-23 18:36:35 UTC,P,,,02/01/2016,"(41.687197, -74.175388)"
ELEC,GE WS #6 (0000415),1 Research Circle,,Niskayuna,NY,12309,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,J1772,GPS,42.829136,-73.876995,10/28/2018,74120,2018-10-28 09:36:58 UTC,,,,,"(42.829136, -73.8769949299)"
ELEC,Plattekill Sunoco,65 Plattekill Ardonia Rd,,Wallkill,NY,12589,,855-900-7584  845-564-0530,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,41.577743,-74.085383,06/02/2017,74187,2018-02-06 21:00:03 UTC,P,,,01/01/2016,"(41.577742579378, -74.0853830603271)"
ELEC,GGMC Parking - Tesla,10 W 66th St,,New York,NY,10023,,212-874-1100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.772479,-73.978902,01/04/2018,74395,2018-03-06 00:56:13 UTC,P,,,01/01/2016,"(40.772479, -73.978902)"
ELEC,GGMC Parking - Tesla,50 E 79th St,,New York,NY,10075,,212-879-0670  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.775932,-73.961937,01/04/2018,74397,2018-03-06 00:37:09 UTC,P,,,01/01/2016,"(40.775932, -73.961937)"
ELEC,GGMC Parking - Tesla,66 Rockwell Pl,,Brooklyn,NY,11217,,718-797-2408  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.688342,-73.979285,01/04/2018,74398,2018-03-06 01:50:51 UTC,P,,,01/01/2016,"(40.688342, -73.979285)"
ELEC,GGMC Parking - Tesla,75 Smith St,,Brooklyn,NY,11201,,718-643-0593  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.689243,-73.988718,01/04/2018,74399,2018-03-06 00:37:23 UTC,P,,,01/01/2016,"(40.689243, -73.988718)"
ELEC,GGMC Parking - Tesla,53 E 76th St,,New York,NY,10021,,212-570-7182  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.774081,-73.962858,01/04/2018,74400,2018-03-06 00:46:08 UTC,P,,,01/01/2016,"(40.774081, -73.962858)"
ELEC,GGMC Parking - Tesla,340 E 94th St,,New York,NY,10128,,212-369-9304  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.782146,-73.946132,01/04/2018,74401,2018-03-06 01:49:46 UTC,P,,,01/01/2016,"(40.782146, -73.946132)"
ELEC,GGMC Parking - Tesla,217 E 44th St,,New York,NY,10017,,212-661-0850  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.751646,-73.972477,01/04/2018,74402,2018-03-06 01:10:39 UTC,P,,,01/01/2016,"(40.751646, -73.972477)"
ELEC,GGMC Parking - Tesla,100 E 15th St,,New York,NY,10003,,212-677-2026  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.735001,-73.989119,01/04/2018,74403,2018-03-06 00:36:58 UTC,P,,,01/01/2016,"(40.735001, -73.989119)"
ELEC,Quik Park - Tesla,285 W 50th St,,New York,NY,10019,,212-445-0011  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.762152,-73.985803,01/04/2018,74404,2018-03-06 01:49:37 UTC,P,,,01/01/2016,"(40.762152, -73.985803)"
ELEC,Quik Park - Tesla,311 W Broadway,,New York,NY,10013,,212-925-2539  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.721731,-74.004312,01/04/2018,74405,2018-03-06 01:49:39 UTC,P,,,01/01/2016,"(40.721731, -74.004312)"
ELEC,Quik Park - Tesla,32 Debrosses St,,New York,NY,10013,,212-842-0069  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.723509,-74.010411,01/04/2018,74406,2018-03-06 00:56:14 UTC,P,,,01/01/2016,"(40.723509, -74.010411)"
ELEC,Quik Park - Tesla,600 W 42nd St,,New York,NY,10036,,212-564-0410  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.760994,-73.998699,01/04/2018,74407,2018-03-06 01:29:34 UTC,P,,,01/01/2016,"(40.760994, -73.998699)"
ELEC,Quik Park - Tesla,81 Fleet Pl,,Brooklyn,NY,11201,,212-832-2066  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.693208,-73.981326,01/04/2018,74408,2018-03-06 01:53:41 UTC,P,,,01/01/2016,"(40.693208, -73.981326)"
ELEC,Quik Park - Tesla,4 Joralemon St,,Brooklyn,NY,11201,,718-488-0099  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.694142,-74.000198,01/04/2018,74409,2018-03-06 00:56:15 UTC,P,,,01/01/2016,"(40.694142, -74.000198)"
ELEC,Quik Park - Tesla,250 W 97th St,,New York,NY,10025,,212-864-9352  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.795368,-73.971380,01/04/2018,74410,2018-03-06 01:55:36 UTC,P,,,01/01/2016,"(40.795368, -73.97138)"
ELEC,Quik Park - Tesla,126 W 32nd St,,New York,NY,10001,,212-564-2627  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.748789,-73.989915,01/04/2018,74411,2018-03-06 01:49:39 UTC,P,,,01/01/2016,"(40.748789, -73.989915)"
ELEC,iPark - Tesla,345 E 80th St,,New York,NY,10075,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.773495,-73.952328,01/04/2018,74412,2018-03-06 01:55:36 UTC,P,,,01/01/2016,"(40.773495, -73.952328)"
ELEC,Andaz Wall Street - Tesla,75 Wall St,,New York,NY,10005,,212-590-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.705042,-74.008118,01/04/2018,74413,2018-03-06 01:55:30 UTC,P,,,01/01/2016,"(40.705042, -74.008118)"
ELEC,Angelina's Ristorante - Tesla,399 Ellis St,,Staten Island,NY,10307,,718-227-2900  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.513370,-74.251370,01/04/2018,74414,2018-03-06 01:49:41 UTC,P,,,01/01/2016,"(40.51337, -74.25137)"
ELEC,Asa Ransom House - Tesla,10529 Main St,,Clarence,NY,14031,,716-759-2315  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,42.980201,-78.595784,01/04/2018,74415,2018-03-06 00:46:11 UTC,P,,,01/01/2016,"(42.980201, -78.595784)"
ELEC,Best Western Adirondack Inn - Tesla,2625 Main St,,Lake Placid,NY,12946,,518-523-2424  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,44.284065,-73.983532,01/04/2018,74416,2018-03-06 01:10:40 UTC,P,,,01/01/2016,"(44.284065, -73.983532)"
ELEC,Best Western University Inn - Tesla,90 E Main St,,Canton,NY,13617,,315-386-8522  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,44.596265,-75.149319,01/04/2018,74417,2018-03-06 01:10:42 UTC,P,,,01/01/2016,"(44.596265, -75.149319)"
ELEC,Buttermilk Falls Inn & Spa - Tesla,220 North Rd,,Milton,NY,12547,,845-795-1310  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,41.666684,-73.955378,01/04/2018,74418,2018-03-06 01:29:04 UTC,P,,,01/01/2016,"(41.666684, -73.955378)"
ELEC,Champion Parking - Tesla,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.764693,-73.982708,01/04/2018,74419,2018-03-06 01:50:32 UTC,P,,,01/01/2016,"(40.764693, -73.982708)"
ELEC,Champion Parking - Tesla,60 E End Ave,,New York,NY,10028,,212-308-5959  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.772794,-73.946969,01/04/2018,74420,2018-03-06 01:11:39 UTC,P,,,01/01/2016,"(40.772794, -73.946969)"
ELEC,Champion Parking - Tesla,36 Union Square E,,New York,NY,10003,,212-358-1476  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.736009,-73.988984,01/04/2018,74421,2018-03-06 00:46:11 UTC,P,,,01/01/2016,"(40.736009, -73.988984)"
ELEC,Champion Parking - Tesla,159 W 53rd St,,New York,NY,10019,,212-245-1299  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.763101,-73.981263,01/04/2018,74422,2018-03-06 00:36:58 UTC,P,,,01/01/2016,"(40.763101, -73.981263)"
ELEC,Champion Parking - Tesla,320 W 57th St,,New York,NY,10019,,212-308-5959  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.767194,-73.984544,01/04/2018,74423,2018-03-06 01:10:39 UTC,P,,,01/01/2016,"(40.767194, -73.984544)"
ELEC,BEAM CHARGING,142 E 31st St,RED BALL GARAGE; -,Manhattan,NY,10016,,888-758-4389,E,,Public,24 hours daily,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,GPS,40.744053,-73.980324,10/28/2018,85403,2018-10-28 09:03:02 UTC,,,,,"(40.7440529, -73.9803238)"
ELEC,Champion Parking - Tesla,205 W 76th St,,New York,NY,10023,,212-874-7600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.781680,-73.979940,01/04/2018,74424,2018-03-06 01:53:36 UTC,P,,,01/01/2016,"(40.78168, -73.97994)"
ELEC,Champion Parking - Tesla,880 5th Ave,,New York,NY,10021,,212-988-9130  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.770508,-73.968453,01/04/2018,74425,2018-03-06 01:53:36 UTC,P,,,01/01/2016,"(40.770508, -73.968453)"
ELEC,DoubleTree by Hilton - Binghamton - Tesla,225 Water St,,Binghamton,NY,13901,,607-722-7575  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,42.101763,-75.914203,01/04/2018,74426,2018-03-06 00:46:11 UTC,P,,,01/01/2016,"(42.101763, -75.914203)"
ELEC,GGMC Parking - Tesla,280 Broadway,,New York,NY,10007,,212-566-2247  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.714321,-74.005790,01/04/2018,74427,2018-03-06 01:55:36 UTC,P,,,01/01/2016,"(40.714321, -74.00579)"
ELEC,GGMC Parking - Tesla,350 W 43rd St,,New York,NY,10036,,212-315-1646  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.758503,-73.991285,01/04/2018,74428,2018-03-06 00:46:08 UTC,P,,,01/01/2016,"(40.758503, -73.991285)"
ELEC,GGMC Parking - Tesla,325 E 5th Ave,,New York,NY,10016,,212-725-4102  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.747317,-73.984848,01/04/2018,74429,2018-03-06 00:56:14 UTC,P,,,01/01/2016,"(40.747317, -73.984848)"
ELEC,GGMC Parking - Tesla,550 W 25th St,,New York,NY,10001,,212-996-6363  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,40.749666,-74.005485,01/04/2018,74430,2018-03-06 00:56:13 UTC,P,,,01/01/2016,"(40.749666, -74.005485)"
ELEC,GGMC Parking - Tesla,91 E 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-8,40.730806,-73.991040,01/04/2018,74431,2018-03-06 00:56:13 UTC,P,,,01/01/2016,"(40.730806, -73.99104)"
ELEC,Gideon Putnam Resort and Spa - Tesla,24 Gideon Putnam Rd,,Saratoga Springs,NY,12866,,518-584-3000  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; use with reservation only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,43.057104,-73.798310,01/04/2018,74432,2018-03-06 01:49:46 UTC,P,,,01/01/2016,"(43.057104, -73.79831)"
ELEC,Glenmere Mansion - Tesla,634 Pine Hill Rd,,Chester,NY,10918,,845-469-1900  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,200-9,41.338768,-74.322712,01/04/2018,74433,2018-03-06 01:55:17 UTC,P,,,01/01/2016,"(41.338768, -74.322712)"
